group_id	structure	center_size	coset_count	is_ac	adjacency
SmallGroup(128,460)	(C4 x C2) : (C8 : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,461)	(C2 x (C8 : C2)) : C4	16	8	true	;3,6,7,8;2,4,5,6,7,8;3,6,7,8;3,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,462)	C2 x ((C8 x C2) : C4)	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,463)	C2 x (C4 . (C4 x C4))	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,464)	C2 x ((C8 : C2) : C4)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,465)	(C8 : C2) : (C4 x C2)	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,466)	C2 x ((C4 : C4) : C4)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,467)	((C4 x C4) : C2) : C4	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,468)	(C4 : C4) : (C4 x C2)	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,469)	C2 x ((C4 x C2) . D8 = C4 . (C4 x C4))	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,470)	((C4 x C2) . D8 = C4 . (C4 x C4)) : C2	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,471)	C2 x (((C4 x C2) : C2) : C4)	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,472)	((C4 x C4) : C2) : C4	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,473)	C2 x ((C8 : C2) : C4)	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,474)	(C2 x (C8 : C2)) : C4	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,475)	C2 x ((C8 : C2) : C4)	8	16	false	;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,6,9,10,11,12,14,16;3,7,9,10,11,13,15,16;3,4,7,8,9,10,11,12,13,14,15,16;2,5,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,6,7,8,9,10,11,13,15,16;2,3,5,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,476)	(C4 x C4) : C8	32	4	true	;3,4;2,4;2,3
SmallGroup(128,477)	(C8 : C4) : C4	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,478)	(C8 : C4) : C4	16	8	true	;3,6,7,8;2,4,5,6,7,8;3,6,7,8;3,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,479)	(C8 : C4) : C4	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,480)	C4 x ((C8 x C2) : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,481)	(C2 x C2) : (C8 : C4)	16	8	true	;3,6,7,8;2,4,5,6,7,8;3,6,7,8;3,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,482)	((C8 x C2) : C2) : C4	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,483)	C8 x ((C4 x C2) : C2)	32	4	true	;3,4;2,4;2,3
SmallGroup(128,484)	(C2 x C2) : (C8 : C4)	16	8	true	;3,6,7,8;2,4,5,6,7,8;3,6,7,8;3,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,485)	(C4 x C2) : (C8 : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,486)	C4 x ((C2 x C2 x C2) : C4)	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,5,6,7,8,9,10,11,13,15,16;2,3,4,6,7,8,9,10,11,12,14,16;2,3,5,6,7,8,9,10,11,13,15,16;2,3,4,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,487)	C4 x ((C8 : C2) : C2)	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,5,6,7,8,9,10,11,13,15,16;2,3,4,6,7,8,9,10,11,12,14,16;2,3,5,6,7,8,9,10,11,13,15,16;2,3,4,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,488)	C4 x (C2 . ((C4 x C2) : C2) = (C2 x C2) . (C4 x C2))	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,5,6,7,8,9,10,11,13,15,16;2,3,4,6,7,8,9,10,11,12,14,16;2,3,5,6,7,8,9,10,11,13,15,16;2,3,4,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,489)	((C8 : C2) : C2) : C4	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,10,11,13,15,16;2,6,9,10,11,12,14,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,12,13,14,15;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,11,12,13,14,15,16;2,3,4,5,6,7,9,10,12,13,14,15;2,3,5,6,7,8,9,10,11,13,15,16;2,3,4,6,7,8,9,10,11,12,14,16;2,3,5,6,7,8,9,10,11,13,15,16;2,3,4,6,7,8,9,10,11,12,14,16;2,3,4,5,6,7,9,10,12,13,14,15
SmallGroup(128,490)	C4 x ((C4 x C4) : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,491)	(C8 : C2) : (C4 x C2)	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,492)	C4 x ((C8 x C2) : C2)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,493)	C4 x (Q8 : C4)	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
SmallGroup(128,494)	D8 : (C4 x C4)	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,495)	Q8 : (C4 x C4)	8	16	false	;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;3,7,9,11,13,14,15,16;2,6,9,10,12,14,15,16;3,5,7,8,9,10,11,12,13,14,15,16;2,4,6,8,9,10,11,12,13,14,15,16;2,3,6,7,10,11,12,13;2,3,4,5,6,7,10,11,12,13,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,5,6,7,8,9,11,13,14,15,16;2,3,4,6,7,8,9,10,12,14,15,16;2,3,4,5,6,7,10,11,12,13,15,16;2,3,4,5,6,7,9,10,11,12,13,14;2,3,4,5,6,7,9,10,11,12,13,14
SmallGroup(128,496)	((C8 x C2) : C2) : C4	16	8	true	;3,4,5,6,7,8;2,6,7,8;2,6,7,8;2,6,7,8;2,3,4,5,7,8;2,3,4,5,6,8;2,3,4,5,6,7
